"Average",,,,,,,,,,,,,"E0",,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - engr.","eyy [1] - engr.","exy [1] - engr.","e1 [1] - engr.","e2 [1] - engr.","gamma [1] - engr.","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
264,0.00288925,-0.00389911,-2.06489e-06,-0.258398,0.601999,-0.523873,-0.00110523,0.00405646,-0.000145065,0.00408321,-0.00113198,-0.242239,0.00422651,0.0422907,10.0483,10.006
265,0.00288925,-0.00389911,-2.06489e-06,-0.258251,0.604523,-0.529556,-0.00107075,0.00405843,-0.000180665,0.00408751,-0.00109983,-0.273804,0.00423838,0.0424094,10.0485,10.006
266,0.00288925,-0.00389911,-2.06489e-06,-0.258752,0.606445,-0.530356,-0.00109817,0.00410961,-0.000163555,0.00413508,-0.00112364,-0.401325,0.00426433,0.042669,10.0487,10.006
267,0.00288925,-0.00389911,-2.06489e-06,-0.261384,0.60964,-0.5235,-0.00117058,0.00408829,-0.000126237,0.00411698,-0.00119927,-0.170621,0.00426138,0.0426396,10.0487,10.006
268,0.00288925,-0.00389911,-2.06489e-06,-0.265561,0.6145,-0.526817,-0.00118388,0.00412574,-0.00013609,0.00414952,-0.00120765,-0.337289,0.00428465,0.0428724,10.0489,10.006
269,0.00288925,-0.00389911,-2.06489e-06,-0.262694,0.613742,-0.532294,-0.00112147,0.00415033,-0.000130123,0.00417721,-0.00114835,-0.247592,0.0043142,0.0431681,10.0492,10.006
270,0.00288925,-0.00389911,-2.06489e-06,-0.2662,0.621395,-0.526149,-0.00115273,0.0041637,-9.75978e-05,0.00419155,-0.00118058,0.118109,0.00433817,0.0434079,10.0495,10.006
271,0.00288925,-0.00389911,-2.06489e-06,-0.26441,0.616823,-0.531108,-0.00115677,0.00415224,-0.000128489,0.00418301,-0.00118754,0.0344013,0.0042991,0.043017,10.0491,10.006
272,0.00288925,-0.00389911,-2.06489e-06,-0.267605,0.624638,-0.528293,-0.00117245,0.0042063,-0.00014267,0.00423676,-0.00120291,-0.175199,0.00439549,0.0439814,10.05,10.006
273,0.00288925,-0.00389911,-2.06489e-06,-0.270787,0.627471,-0.529791,-0.00117909,0.00422212,-0.000116013,0.0042521,-0.00120907,-0.249038,0.00440244,0.044051,10.0501,10.006
274,0.00288925,-0.00389911,-2.06489e-06,-0.270971,0.628993,-0.53251,-0.00116025,0.00423018,-0.000106158,0.00425457,-0.00118464,-0.00323935,0.00440343,0.0440609,10.0501,10.006
275,0.00288925,-0.00389911,-2.06489e-06,-0.27306,0.633012,-0.526148,-0.00119635,0.00422735,-0.000185033,0.00425792,-0.00122692,-0.486411,0.00441404,0.0441671,10.0502,10.006
276,0.00288925,-0.00389911,-2.06489e-06,-0.273045,0.635155,-0.530537,-0.00117732,0.00425325,-0.00011794,0.00427925,-0.00120332,0.0888773,0.00443391,0.0443659,10.0504,10.006
277,0.00288925,-0.00389911,-2.06489e-06,-0.273461,0.636846,-0.534549,-0.00117941,0.00427499,-0.000144622,0.00429779,-0.00120221,-0.397829,0.00447005,0.0447276,10.0508,10.006
278,0.00288925,-0.00389911,-2.06489e-06,-0.27326,0.642023,-0.528191,-0.00122895,0.00428648,-0.000106798,0.00431643,-0.0012589,-0.0214442,0.00446911,0.0447181,10.0508,10.006
279,0.00288925,-0.00389911,-2.06489e-06,-0.275181,0.641841,-0.532656,-0.00120705,0.00434217,-0.000131117,0.00436946,-0.00123434,0.0184402,0.00452974,0.0453247,10.0514,10.006
280,0.00288925,-0.00389911,-2.06489e-06,-0.27709,0.646139,-0.532312,-0.0011823,0.00434007,-0.000132324,0.00436635,-0.00120857,-0.0836296,0.00453477,0.0453751,10.0514,10.006
281,0.00288925,-0.00389911,-2.06489e-06,-0.277148,0.645113,-0.538529,-0.00115973,0.00437148,-0.000151348,0.00440547,-0.00119373,0.14612,0.00455538,0.0455813,10.0516,10.006
282,0.00288925,-0.00389911,-2.06489e-06,-0.27979,0.650651,-0.534113,-0.00121835,0.00437928,-0.000101821,0.0044052,-0.00124427,-0.0401355,0.00457056,0.0457332,10.0518,10.006
283,0.00288925,-0.00389911,-2.06489e-06,-0.279295,0.651186,-0.539739,-0.00117879,0.00440728,-0.000101813,0.00443421,-0.00120572,-0.0653897,0.00458017,0.0458294,10.0519,10.006
284,0.00288925,-0.00389911,-2.06489e-06,-0.282077,0.656553,-0.535624,-0.00120964,0.00442301,-9.08329e-05,0.00445062,-0.00123725,0.0668401,0.00460293,0.0460571,10.0521,10.006
285,0.00288925,-0.00389911,-2.06489e-06,-0.284064,0.657008,-0.541105,-0.00121568,0.00445544,-0.000136441,0.00448155,-0.00124179,-0.0751036,0.00466875,0.0467157,10.0528,10.006
286,0.00288925,-0.00389911,-2.06489e-06,-0.282116,0.661521,-0.530334,-0.00125037,0.00444507,-0.000153841,0.00447845,-0.00128375,-0.0889704,0.00463685,0.0463966,10.0524,10.006
287,0.00288925,-0.00389911,-2.06489e-06,-0.283972,0.665121,-0.53057,-0.00121742,0.004457,-8.69947e-05,0.00448622,-0.00124664,0.114093,0.00467809,0.0468092,10.0529,10.006
288,0.00288925,-0.00389911,-2.06489e-06,-0.285106,0.666809,-0.537121,-0.00123955,0.00447085,-8.68144e-05,0.0045023,-0.001271,0.181806,0.00467967,0.046825,10.0529,10.006
289,0.00288925,-0.00389911,-2.06489e-06,-0.286371,0.666361,-0.53359,-0.00123072,0.00451026,-5.48497e-05,0.00453735,-0.00125781,0.168841,0.00470563,0.0470847,10.0531,10.006
290,0.00288925,-0.00389911,-2.06489e-06,-0.285485,0.670782,-0.530149,-0.00118708,0.00452893,-0.000126304,0.00455706,-0.00121521,0.041277,0.0047297,0.0473256,10.0534,10.006
291,0.00288925,-0.00389911,-2.06489e-06,-0.287408,0.673703,-0.535467,-0.00124748,0.00452425,-8.98245e-05,0.00455369,-0.00127693,0.18228,0.00472833,0.0473119,10.0534,10.006
292,0.00288925,-0.00389911,-2.06489e-06,-0.287439,0.674972,-0.536475,-0.0012633,0.00456898,-0.000127524,0.00460059,-0.00129491,0.14145,0.00475383,0.047567,10.0536,10.006
293,0.00288925,-0.00389911,-2.06489e-06,-0.290433,0.680179,-0.532487,-0.00127237,0.00457187,-0.000112723,0.00459906,-0.00129957,0.00702073,0.00477657,0.0477946,10.0538,10.006
294,0.00288925,-0.00389911,-2.06489e-06,-0.290548,0.679238,-0.534375,-0.00125829,0.00460928,-0.000113556,0.00463921,-0.00128822,-0.0776553,0.00482218,0.0482509,10.0543,10.006
295,0.00288925,-0.00389911,-2.06489e-06,-0.292385,0.684514,-0.532766,-0.00122274,0.00461083,-0.000104001,0.00463617,-0.00124808,0.0907514,0.00480633,0.0480924,10.0541,10.006
296,0.00288925,-0.00389911,-2.06489e-06,-0.292413,0.68616,-0.529484,-0.00127611,0.00461202,-0.000130428,0.00463728,-0.00130137,-0.0383215,0.00483935,0.0484228,10.0545,10.006
297,0.00288925,-0.00389911,-2.06489e-06,-0.291497,0.686474,-0.53449,-0.00128323,0.00465674,-0.00010186,0.00467984,-0.00130633,0.205752,0.00485309,0.0485603,10.0546,10.006
298,0.00288925,-0.00389911,-2.06489e-06,-0.29331,0.689721,-0.535821,-0.00124082,0.00467633,-9.65141e-05,0.0047042,-0.00126868,0.144926,0.00488056,0.0488351,10.0549,10.006
299,0.00288925,-0.00389911,-2.06489e-06,-0.296826,0.693625,-0.535858,-0.00125831,0.00470498,-8.33733e-05,0.00472948,-0.00128281,0.0507917,0.00492333,0.049263,10.0553,10.006
300,0.00288925,-0.00389911,-2.06489e-06,-0.294458,0.693675,-0.536091,-0.00128391,0.00473649,-0.000120179,0.00476699,-0.00131441,0.161618,0.00497556,0.0497857,10.0558,10.006
301,0.00288925,-0.00389911,-2.06489e-06,-0.29651,0.698055,-0.535516,-0.00128948,0.00467752,4.3256e-05,0.00470279,-0.00131476,0.508322,0.00489597,0.0489893,10.055,10.006
302,0.00288925,-0.00389911,-2.06489e-06,-0.297024,0.700284,-0.535505,-0.00128379,0.00471811,-8.80911e-05,0.00474671,-0.00131238,0.160412,0.00493296,0.0493595,10.0554,10.006
303,0.00288925,-0.00389911,-2.06489e-06,-0.297495,0.704939,-0.536155,-0.00126,0.00476596,-6.39349e-05,0.00479764,-0.00129168,0.269352,0.00500288,0.0500591,10.0561,10.006
304,0.00288925,-0.00389911,-2.06489e-06,-0.299731,0.704977,-0.533507,-0.00127259,0.00478017,-4.56533e-05,0.004808,-0.00130042,0.336116,0.00500701,0.0501003,10.0561,10.006
305,0.00288925,-0.00389911,-2.06489e-06,-0.299163,0.707896,-0.534813,-0.00131745,0.00481344,-0.000140163,0.00484309,-0.0013471,0.190532,0.00505898,0.0506204,10.0567,10.006
306,0.00288925,-0.00389911,-2.06489e-06,-0.299943,0.710314,-0.534453,-0.00135111,0.00482621,-0.000124609,0.00486286,-0.00138776,0.148306,0.00505402,0.0505708,10.0566,10.006
307,0.00288925,-0.00389911,-2.06489e-06,-0.301765,0.713921,-0.530975,-0.0013366,0.00483651,-0.000122553,0.00486631,-0.0013664,0.115756,0.00507786,0.0508093,10.0569,10.006
308,0.00288925,-0.00389911,-2.06489e-06,-0.301547,0.714508,-0.536598,-0.00135517,0.00486768,-0.000156733,0.0048944,-0.00138189,-0.112906,0.00508467,0.0508774,10.0569,10.006
309,0.00288925,-0.00389911,-2.06489e-06,-0.302805,0.71836,-0.53307,-0.00137726,0.00483649,-5.39235e-05,0.00486256,-0.00140333,0.110887,0.00511409,0.0511718,10.0572,10.006
310,0.00288925,-0.00389911,-2.06489e-06,-0.303541,0.720485,-0.535487,-0.00129009,0.00489767,-6.32453e-05,0.004928,-0.00132043,0.228879,0.00515509,0.0515821,10.0576,10.006
311,0.00288925,-0.00389911,-2.06489e-06,-0.302888,0.723367,-0.534168,-0.00144399,0.00493896,-0.000130477,0.0049719,-0.00147693,-0.200487,0.00515516,0.0515828,10.0576,10.006
312,0.00288925,-0.00389911,-2.06489e-06,-0.303813,0.726798,-0.533815,-0.00133874,0.00499329,-3.96537e-05,0.00501744,-0.00136289,0.222136,0.00524114,0.0524431,10.0585,10.006
313,0.00288925,-0.00389911,-2.06489e-06,-0.30173,0.727556,-0.54149,-0.00139545,0.00491489,-0.000148627,0.00494432,-0.00142488,-0.18205,0.00515835,0.0516147,10.0577,10.006
314,0.00288925,-0.00389911,-2.06489e-06,-0.304444,0.730475,-0.53625,-0.00134956,0.00500517,-4.55594e-05,0.00503642,-0.0013808,0.364626,0.00525792,0.052611,10.0587,10.006
315,0.00288925,-0.00389911,-2.06489e-06,-0.305103,0.734987,-0.535155,-0.00137534,0.00501976,-6.13026e-05,0.00505192,-0.0014075,0.184542,0.00525299,0.0525616,10.0586,10.006
316,0.00288925,-0.00389911,-2.06489e-06,-0.304754,0.733119,-0.542217,-0.00144796,0.00499025,2.26231e-05,0.00501883,-0.00147653,0.474741,0.00521903,0.0522218,10.0583,10.006
317,0.00288925,-0.00389911,-2.06489e-06,-0.30614,0.738383,-0.539579,-0.00137691,0.00512752,-4.79723e-05,0.00515917,-0.00140857,0.392521,0.00542975,0.0543304,10.0604,10.006
318,0.00288925,-0.00389911,-2.06489e-06,-0.306809,0.740798,-0.535499,-0.00140592,0.00506312,-0.000127409,0.00509549,-0.00143829,0.0558876,0.00532936,0.0533258,10.0594,10.006
319,0.00288925,-0.00389911,-2.06489e-06,-0.304992,0.741436,-0.535683,-0.00140585,0.00510799,-8.31716e-05,0.00513973,-0.00143759,0.229969,0.00537382,0.0537707,10.0598,10.006
320,0.00288925,-0.00389911,-2.06489e-06,-0.307638,0.743842,-0.535593,-0.00145235,0.00510258,-8.20904e-05,0.00513386,-0.00148362,0.197032,0.00535145,0.0535468,10.0596,10.006
321,0.00288925,-0.00389911,-2.06489e-06,-0.309239,0.748591,-0.537003,-0.0013911,0.00515374,-0.000132575,0.00518908,-0.00142643,0.0668682,0.00543018,0.0543346,10.0604,10.006
322,0.00288925,-0.00389911,-2.06489e-06,-0.31011,0.751574,-0.534283,-0.0014414,0.0051684,-8.25316e-05,0.00520091,-0.00147391,0.191474,0.00542666,0.0542994,10.0603,10.006
323,0.00288925,-0.00389911,-2.06489e-06,-0.309285,0.750257,-0.537321,-0.00145319,0.00517847,-9.99701e-05,0.0052097,-0.00148442,0.191442,0.00544994,0.0545324,10.0606,10.006
324,0.00288925,-0.00389911,-2.06489e-06,-0.310188,0.756442,-0.536111,-0.00141378,0.00522183,-7.82402e-05,0.00525001,-0.00144195,0.144322,0.00550487,0.055082,10.0611,10.006
325,0.00288925,-0.00389911,-2.06489e-06,-0.310921,0.756474,-0.536016,-0.00145761,0.00524528,-9.38405e-05,0.00527559,-0.00148792,0.143349,0.00549986,0.0550319,10.0611,10.006
326,0.00288925,-0.00389911,-2.06489e-06,-0.311699,0.756501,-0.540523,-0.00147908,0.00526484,-0.000105719,0.00529518,-0.00150942,0.124793,0.0055432,0.0554656,10.0615,10.006
327,0.00288925,-0.00389911,-2.06489e-06,-0.310288,0.759188,-0.538165,-0.0014936,0.00529046,-8.20004e-05,0.00531987,-0.00152301,0.275298,0.00554399,0.0554734,10.0615,10.006
328,0.00288925,-0.00389911,-2.06489e-06,-0.311526,0.76432,-0.535411,-0.00150193,0.00532966,-1.99322e-05,0.00535803,-0.0015303,0.320473,0.00559679,0.0560017,10.062,10.006
329,0.00288925,-0.00389911,-2.06489e-06,-0.3118,0.763754,-0.536397,-0.00150938,0.00536161,-8.44494e-05,0.00538852,-0.0015363,0.274638,0.00562523,0.0562863,10.0623,10.006
330,0.00288925,-0.00389911,-2.06489e-06,-0.314713,0.766033,-0.537444,-0.00148127,0.00540345,-2.7208e-05,0.00543205,-0.00150987,0.346416,0.00565148,0.056549,10.0626,10.006
331,0.00288925,-0.00389911,-2.06489e-06,-0.313202,0.767174,-0.538533,-0.00152237,0.0053991,-4.56143e-05,0.00542915,-0.00155242,0.276814,0.00567446,0.0567789,10.0628,10.006
332,0.00288925,-0.00389911,-2.06489e-06,-0.316465,0.770586,-0.537907,-0.00146008,0.00543498,-5.09723e-05,0.00546325,-0.00148835,0.303872,0.00570526,0.0570871,10.0631,10.006
333,0.00288925,-0.00389911,-2.06489e-06,-0.317241,0.769893,-0.53749,-0.00152848,0.00543715,-3.27507e-05,0.00546367,-0.001555,0.31719,0.0057148,0.0571825,10.0632,10.006
334,0.00288925,-0.00389911,-2.06489e-06,-0.31599,0.773561,-0.538491,-0.00153856,0.00547947,-4.18607e-05,0.00550941,-0.0015685,0.382667,0.00577034,0.0577383,10.0638,10.006
335,0.00288925,-0.00389911,-2.06489e-06,-0.317805,0.772387,-0.538656,-0.00148639,0.00555083,-7.89142e-05,0.00558239,-0.00151796,0.168987,0.00584009,0.0584362,10.0645,10.006
336,0.00288925,-0.00389911,-2.06489e-06,-0.319165,0.776957,-0.541294,-0.0015529,0.00553515,-5.15166e-05,0.00556575,-0.00158351,0.171426,0.00583876,0.0584229,10.0645,10.006
337,0.00288925,-0.00389911,-2.06489e-06,-0.32005,0.778943,-0.54083,-0.0015604,0.00555916,-9.20049e-05,0.00558836,-0.00158959,0.250583,0.00586894,0.0587249,10.0648,10.006
338,0.00288925,-0.00389911,-2.06489e-06,-0.320345,0.780607,-0.54078,-0.00154643,0.00558245,-8.81909e-05,0.00561454,-0.00157852,0.287581,0.00588152,0.0588508,10.0649,10.006
339,0.00288925,-0.00389911,-2.06489e-06,-0.32079,0.782302,-0.542128,-0.0015954,0.005615,-8.57832e-05,0.0056457,-0.0016261,0.277639,0.00590952,0.059131,10.0652,10.006
340,0.00288925,-0.00389911,-2.06489e-06,-0.322519,0.783013,-0.543371,-0.00157767,0.00564957,-3.00773e-05,0.0056773,-0.0016054,0.284922,0.0059315,0.0593508,10.0654,10.006
341,0.00288925,-0.00389911,-2.06489e-06,-0.322787,0.78568,-0.53969,-0.00156757,0.00567032,-0.000132787,0.00570437,-0.00160162,0.168745,0.00594745,0.0595105,10.0656,10.006
342,0.00288925,-0.00389911,-2.06489e-06,-0.322053,0.787028,-0.536646,-0.00165433,0.00570503,-5.97109e-05,0.00573377,-0.00168307,0.185685,0.0059986,0.0600223,10.0661,10.006
343,0.00288925,-0.00389911,-2.06489e-06,-0.322013,0.791315,-0.535029,-0.001623,0.00572969,-6.40139e-05,0.00576306,-0.00165637,0.187513,0.0060222,0.0602584,10.0663,10.006
344,0.00288925,-0.00389911,-2.06489e-06,-0.321901,0.789659,-0.538965,-0.00162405,0.00574551,-4.57845e-05,0.00577629,-0.00165483,0.24882,0.00604529,0.0604895,10.0665,10.006
345,0.00288925,-0.00389911,-2.06489e-06,-0.323373,0.79161,-0.541136,-0.00159992,0.00578452,-6.1871e-05,0.00581278,-0.00162818,0.184102,0.00607682,0.060805,10.0668,10.006
346,0.00288925,-0.00389911,-2.06489e-06,-0.325261,0.792627,-0.548264,-0.00162441,0.00583991,-7.42309e-05,0.00586759,-0.0016521,0.16754,0.00611627,0.0611997,10.0672,10.006
347,0.00288925,-0.00389911,-2.06489e-06,-0.32597,0.798338,-0.53863,-0.00164734,0.00583095,-7.68574e-05,0.00586023,-0.00167662,0.238822,0.00612748,0.0613118,10.0674,10.006
348,0.00288925,-0.00389911,-2.06489e-06,-0.32835,0.798998,-0.542165,-0.00167491,0.00585744,-0.000104548,0.00588626,-0.00170372,0.141786,0.00617776,0.061815,10.0679,10.006
349,0.00288925,-0.00389911,-2.06489e-06,-0.326614,0.799074,-0.540689,-0.00168688,0.00590394,-9.83672e-05,0.00593211,-0.00171505,0.171402,0.00621662,0.0622037,10.0682,10.006
350,0.00288925,-0.00389911,-2.06489e-06,-0.327759,0.799895,-0.546,-0.00165401,0.00592411,-7.70051e-05,0.00595461,-0.00168451,0.219907,0.0062319,0.0623567,10.0684,10.006
351,0.00288925,-0.00389911,-2.06489e-06,-0.328253,0.80113,-0.541636,-0.00163302,0.0059345,-8.21734e-05,0.00596507,-0.00166359,0.262683,0.00625879,0.0626257,10.0687,10.006
352,0.00288925,-0.00389911,-2.06489e-06,-0.329096,0.805126,-0.540032,-0.0016333,0.00596884,-9.12632e-05,0.0059992,-0.00166367,0.222713,0.00630752,0.0631134,10.0692,10.006
353,0.00288925,-0.00389911,-2.06489e-06,-0.329423,0.804814,-0.541331,-0.00167737,0.00596484,-8.00855e-05,0.00599577,-0.0017083,0.251505,0.00626711,0.062709,10.0688,10.006
354,0.00288925,-0.00389911,-2.06489e-06,-0.332326,0.807876,-0.538689,-0.00172855,0.00603033,-1.81225e-05,0.00606139,-0.0017596,0.440812,0.00635961,0.0636346,10.0697,10.006
355,0.00288925,-0.00389911,-2.06489e-06,-0.331724,0.808879,-0.541093,-0.00167386,0.00601026,-6.04772e-05,0.00604371,-0.00170731,0.391945,0.0063539,0.0635774,10.0696,10.006
356,0.00288925,-0.00389911,-2.06489e-06,-0.331426,0.808569,-0.541033,-0.00169208,0.00605209,-4.48731e-05,0.00608114,-0.00172113,0.360466,0.00638526,0.0638912,10.0699,10.006
357,0.00288925,-0.00389911,-2.06489e-06,-0.332043,0.814389,-0.539243,-0.00172241,0.00606059,-4.80408e-05,0.0060909,-0.00175272,0.222259,0.00640248,0.0640635,10.0701,10.006
358,0.00288925,-0.00389911,-2.06489e-06,-0.334154,0.815253,-0.543142,-0.00175186,0.00609726,-8.04091e-05,0.00612718,-0.00178178,0.214285,0.00644924,0.0645313,10.0706,10.006
359,0.00288925,-0.00389911,-2.06489e-06,-0.334007,0.817064,-0.544539,-0.00175391,0.00609958,-8.73908e-05,0.0061344,-0.00178873,0.221099,0.00639085,0.0639472,10.07,10.006
360,0.00288925,-0.00389911,-2.06489e-06,-0.33477,0.816026,-0.544008,-0.00174782,0.00621341,-6.66087e-05,0.00624789,-0.00178231,0.28015,0.00651989,0.0652383,10.0713,10.006
361,0.00288925,-0.00389911,-2.06489e-06,-0.337011,0.819675,-0.540988,-0.00173719,0.00614206,-0.000127047,0.00617038,-0.00176551,0.127116,0.00646069,0.064646,10.0707,10.006
362,0.00288925,-0.00389911,-2.06489e-06,-0.337953,0.821923,-0.543274,-0.00182067,0.00619208,-5.54447e-05,0.00622295,-0.00185154,0.165173,0.00651236,0.065163,10.0712,10.006
363,0.00288925,-0.00389911,-2.06489e-06,-0.337113,0.823452,-0.545278,-0.00166941,0.00624321,-6.5307e-05,0.00627312,-0.00169933,0.174584,0.00656403,0.0656799,10.0717,10.006
364,0.00288925,-0.00389911,-2.06489e-06,-0.337591,0.825311,-0.54744,-0.00168281,0.00626683,-8.26399e-05,0.00630049,-0.00171647,0.181466,0.00658295,0.0658693,10.0719,10.006
365,0.00288925,-0.00389911,-2.06489e-06,-0.339953,0.830014,-0.548949,-0.00173226,0.00624943,-8.0493e-05,0.00627786,-0.00176069,0.124251,0.00658812,0.065921,10.072,10.006
366,0.00288925,-0.00389911,-2.06489e-06,-0.340927,0.82888,-0.545439,-0.00176499,0.00628437,-9.76635e-05,0.0063176,-0.00179822,0.109432,0.0066316,0.0663561,10.0724,10.006
367,0.00288925,-0.00389911,-2.06489e-06,-0.341565,0.831727,-0.546305,-0.00178613,0.00633544,-8.07978e-05,0.0063654,-0.00181608,0.184684,0.00667633,0.0668036,10.0728,10.006
368,0.00288925,-0.00389911,-2.06489e-06,-0.34326,0.836833,-0.548417,-0.00178543,0.00635903,-7.74701e-05,0.00639003,-0.00181643,0.202935,0.00669202,0.0669606,10.073,10.006
369,0.00288925,-0.00389911,-2.06489e-06,-0.345833,0.837491,-0.547219,-0.00173991,0.00637115,-3.02614e-05,0.00640144,-0.0017702,0.329581,0.00673005,0.0673412,10.0734,10.006
370,0.00288925,-0.00389911,-2.06489e-06,-0.346461,0.83912,-0.550118,-0.00174987,0.00639029,-3.3966e-05,0.00642164,-0.00178122,0.259837,0.00675522,0.0675931,10.0736,10.006
371,0.00288925,-0.00389911,-2.06489e-06,-0.346918,0.840153,-0.549997,-0.00177938,0.0063912,-4.09552e-05,0.00642408,-0.00181226,0.306621,0.0067621,0.0676618,10.0737,10.006
372,0.00288925,-0.00389911,-2.06489e-06,-0.348453,0.844671,-0.555019,-0.00176958,0.00643083,-4.69819e-05,0.00646216,-0.00180091,0.327083,0.00680817,0.0681229,10.0742,10.006
373,0.00288925,-0.00389911,-2.06489e-06,-0.347343,0.844198,-0.545042,-0.00177171,0.00645875,-2.82009e-06,0.00648818,-0.00180114,0.421155,0.00683423,0.0683836,10.0744,10.006
374,0.00288925,-0.00389911,-2.06489e-06,-0.348182,0.847854,-0.545745,-0.00176875,0.00644644,-4.69409e-05,0.00647743,-0.00179973,0.392939,0.00681244,0.0681656,10.0742,10.006
375,0.00288925,-0.00389911,-2.06489e-06,-0.34945,0.851828,-0.54738,-0.001753,0.00650034,-2.65985e-05,0.00653084,-0.0017835,0.384012,0.00686066,0.0686481,10.0747,10.006
376,0.00288925,-0.00389911,-2.06489e-06,-0.349038,0.854316,-0.550521,-0.00174678,0.00652457,2.70052e-05,0.00655515,-0.00177737,0.488725,0.00688021,0.0688437,10.0749,10.006
377,0.00288925,-0.00389911,-2.06489e-06,-0.34979,0.855545,-0.551698,-0.0018141,0.00652072,-4.61213e-05,0.00655443,-0.00184781,0.432733,0.00685926,0.068634,10.0747,10.006
378,0.00288925,-0.00389911,-2.06489e-06,-0.349575,0.859499,-0.550293,-0.00181995,0.0065135,-7.58013e-05,0.00654934,-0.00185578,0.266293,0.00687933,0.0688349,10.0749,10.006
379,0.00288925,-0.00389911,-2.06489e-06,-0.351978,0.861588,-0.545263,-0.00182169,0.00654731,-5.12192e-05,0.00657819,-0.00185257,0.352791,0.00691603,0.0692021,10.0752,10.006
380,0.00288925,-0.00389911,-2.06489e-06,-0.352374,0.862949,-0.541414,-0.00179572,0.00658023,-2.56709e-05,0.00661229,-0.00182778,0.383503,0.00693982,0.0694401,10.0755,10.006
381,0.00288925,-0.00389911,-2.06489e-06,-0.351586,0.868029,-0.547547,-0.00185455,0.00661582,-5.25894e-05,0.00664874,-0.00188747,0.375111,0.00697677,0.0698098,10.0759,10.006
382,0.00288925,-0.00389911,-2.06489e-06,-0.354193,0.866975,-0.54473,-0.00183101,0.00662047,-1.68847e-05,0.00664978,-0.00186033,0.314564,0.00699103,0.0699525,10.076,10.006
383,0.00288925,-0.00389911,-2.06489e-06,-0.353601,0.873263,-0.547864,-0.00182123,0.00665877,-3.01017e-05,0.00669226,-0.00185472,0.312973,0.00702771,0.0703195,10.0764,10.006
384,0.00288925,-0.00389911,-2.06489e-06,-0.354637,0.87334,-0.547758,-0.00182618,0.0066792,-2.69246e-05,0.00671374,-0.00186072,0.370127,0.00705347,0.0705773,10.0766,10.006
385,0.00288925,-0.00389911,-2.06489e-06,-0.356175,0.876449,-0.547599,-0.00185746,0.00669253,-4.0082e-05,0.00672734,-0.00189227,0.415767,0.00707019,0.0707446,10.0768,10.006
386,0.00288925,-0.00389911,-2.06489e-06,-0.355472,0.878735,-0.546555,-0.0018235,0.00670971,-2.3118e-05,0.0067445,-0.00185828,0.430769,0.00709327,0.0709756,10.077,10.006
387,0.00288925,-0.00389911,-2.06489e-06,-0.356972,0.881776,-0.544939,-0.00186529,0.00671261,-4.14589e-05,0.00674744,-0.00190012,0.435594,0.00710577,0.0711006,10.0771,10.006
388,0.00288925,-0.00389911,-2.06489e-06,-0.358255,0.886512,-0.550402,-0.00188056,0.00677257,-7.47471e-05,0.00680531,-0.0019133,0.309907,0.00712315,0.0712746,10.0773,10.006
389,0.00288925,-0.00389911,-2.06489e-06,-0.357868,0.888295,-0.555617,-0.0018145,0.00680034,6.25971e-06,0.00683473,-0.00184888,0.534829,0.007195,0.0719935,10.078,10.006
390,0.00288925,-0.00389911,-2.06489e-06,-0.356415,0.889193,-0.550518,-0.00195075,0.00678732,-1.26068e-05,0.00681982,-0.00198325,0.449135,0.00717483,0.0717917,10.0778,10.006
391,0.00288925,-0.00389911,-2.06489e-06,-0.354866,0.892343,-0.550185,-0.00182987,0.00683279,-7.93715e-05,0.00686926,-0.00186635,0.27927,0.00721289,0.0721725,10.0782,10.006
392,0.00288925,-0.00389911,-2.06489e-06,-0.356047,0.897126,-0.547926,-0.00189326,0.00685413,-1.77108e-05,0.00688857,-0.00192771,0.475816,0.00726123,0.0726562,10.0787,10.006
393,0.00288925,-0.00389911,-2.06489e-06,-0.35592,0.898157,-0.548809,-0.00189295,0.00682896,4.16601e-05,0.00686096,-0.00192495,0.546045,0.00720952,0.0721388,10.0782,10.006
394,0.00288925,-0.00389911,-2.06489e-06,-0.355902,0.902577,-0.546495,-0.00190022,0.00690365,-4.5561e-05,0.00693683,-0.00193341,0.35651,0.00730267,0.0730708,10.0791,10.006
395,0.00288925,-0.00389911,-2.06489e-06,-0.355587,0.903754,-0.548631,-0.00192453,0.00688507,-2.15274e-05,0.00691988,-0.00195934,0.398325,0.00729091,0.0729532,10.079,10.006
396,0.00288925,-0.00389911,-2.06489e-06,-0.355866,0.904547,-0.550744,-0.00190097,0.00691588,-2.46997e-05,0.006952,-0.0019371,0.398515,0.00729438,0.0729879,10.079,10.006
397,0.00288925,-0.00389911,-2.06489e-06,-0.356718,0.908628,-0.545568,-0.001899,0.00694752,-4.89198e-05,0.00698344,-0.00193492,0.345481,0.00732817,0.073326,10.0794,10.006
398,0.00288925,-0.00389911,-2.06489e-06,-0.357175,0.910049,-0.545216,-0.00192959,0.00698114,1.16353e-05,0.00701818,-0.00196663,0.39215,0.00736103,0.0736548,10.0797,10.006
399,0.00288925,-0.00389911,-2.06489e-06,-0.35607,0.914919,-0.540058,-0.00197147,0.00700431,-2.07188e-05,0.00704088,-0.00200804,0.356828,0.00741562,0.0742011,10.0802,10.006
