"Average",,,,,,,,,,,,,"E0",,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - engr.","eyy [1] - engr.","exy [1] - engr.","e1 [1] - engr.","e2 [1] - engr.","gamma [1] - engr.","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
380,-6.1597e-11,-6.61092e-09,3.90392e-12,0.196946,1.02841,-0.654523,-0.00196914,0.00494304,-0.000331659,0.00581631,-0.00284241,-0.769144,0.00691169,0.0691626,10.0758,10.0066
381,0.000167382,-0.00595002,-6.28367e-07,0.196463,1.0323,-0.665969,-0.00187118,0.00495863,-0.000447256,0.00586793,-0.00278047,-0.905349,0.00695955,0.0696416,10.0763,10.0066
382,-6.1597e-11,-6.61092e-09,3.90392e-12,0.198486,1.0344,-0.652624,-0.00186253,0.0050469,-0.000409679,0.00588874,-0.00270437,-0.829691,0.00697022,0.0697483,10.0764,10.0066
383,-6.1597e-11,-6.61092e-09,3.90392e-12,0.197587,1.03796,-0.654781,-0.00189051,0.00502035,-0.00037277,0.00589413,-0.00276428,-0.780674,0.00698915,0.0699377,10.0766,10.0066
384,-6.1597e-11,-6.61092e-09,3.90392e-12,0.198384,1.0411,-0.653301,-0.0018821,0.00502671,-0.000392279,0.00591674,-0.00277213,-0.811961,0.00702848,0.0703313,10.0769,10.0066
385,-6.1597e-11,-6.61092e-09,3.90392e-12,0.198397,1.04147,-0.655331,-0.00189646,0.00510191,-0.000428115,0.00595504,-0.0027496,-0.886564,0.00708223,0.0708692,10.0775,10.0066
386,-6.1597e-11,-6.61092e-09,3.90392e-12,0.199979,1.04429,-0.653774,-0.00190177,0.00506973,-0.000391665,0.00598126,-0.0028133,-0.841489,0.0070822,0.0708689,10.0775,10.0066
387,0.00032996,-0.00594684,7.6398e-07,0.198744,1.04859,-0.653941,-0.00195299,0.00509609,-0.000393229,0.00597275,-0.00282965,-0.852917,0.00708425,0.0708894,10.0775,10.0066
388,-6.1597e-11,-6.61092e-09,3.90392e-12,0.199989,1.04888,-0.654664,-0.00194869,0.00513334,-0.000416164,0.00601135,-0.0028267,-0.880057,0.00710873,0.0711344,10.0778,10.0066
389,-6.1597e-11,-6.61092e-09,3.90392e-12,0.199368,1.0526,-0.652172,-0.00192695,0.00521611,-0.000442322,0.00605032,-0.00276117,-0.867471,0.00717483,0.0717957,10.0784,10.0066
390,-6.1597e-11,-6.61092e-09,3.90392e-12,0.200666,1.05455,-0.654875,-0.00191525,0.00520983,-0.00044127,0.00608999,-0.00279541,-0.88069,0.00720318,0.0720795,10.0787,10.0066
391,-6.1597e-11,-6.61092e-09,3.90392e-12,0.200918,1.0601,-0.657801,-0.00196643,0.00519738,-0.000380012,0.00607155,-0.0028406,-0.86936,0.0072281,0.0723289,10.0789,10.0066
392,-6.1597e-11,-6.61092e-09,3.90392e-12,0.199329,1.061,-0.655255,-0.00194125,0.00523978,-0.000391713,0.00608962,-0.00279109,-0.825451,0.00721652,0.0722129,10.0788,10.0066
393,-6.1597e-11,-6.61092e-09,3.90392e-12,0.198869,1.06519,-0.656892,-0.00194439,0.00524017,-0.000422546,0.00611721,-0.00282143,-0.846152,0.00726554,0.0727035,10.0793,10.0066
394,-6.1597e-11,-6.61092e-09,3.90392e-12,0.198001,1.06747,-0.654777,-0.00193388,0.00525446,-0.000425615,0.00613574,-0.00281516,-0.894899,0.00726063,0.0726544,10.0793,10.0066
395,-6.1597e-11,-6.61092e-09,3.90392e-12,0.198769,1.06971,-0.654332,-0.00195604,0.0053335,-0.000370967,0.0061715,-0.00279405,-0.787206,0.00731002,0.0731485,10.0798,10.0066
396,-6.1597e-11,-6.61092e-09,3.90392e-12,0.200777,1.07191,-0.652534,-0.00195854,0.00533508,-0.000396503,0.00620325,-0.00282671,-0.84165,0.00732639,0.0733123,10.0799,10.0066
397,-6.1597e-11,-6.61092e-09,3.90392e-12,0.201606,1.07346,-0.652434,-0.00198917,0.00534567,-0.000429715,0.00618949,-0.002833,-0.88306,0.00732277,0.0732762,10.0799,10.0066
398,-6.1597e-11,-6.61092e-09,3.90392e-12,0.200887,1.07832,-0.652692,-0.00195937,0.00536081,-0.000406089,0.00622694,-0.00282551,-0.850763,0.0073796,0.0738449,10.0805,10.0066
399,-6.1597e-11,-6.61092e-09,3.90392e-12,0.200113,1.08423,-0.649913,-0.00200997,0.00536051,-0.000491593,0.0062262,-0.00287567,-0.906458,0.007364,0.0736888,10.0803,10.0066
400,-6.1597e-11,-6.61092e-09,3.90392e-12,0.198058,1.08027,-0.65251,-0.00198302,0.00539845,-0.000375077,0.00626429,-0.00284886,-0.812066,0.00739624,0.0740114,10.0806,10.0066
401,-6.1597e-11,-6.61092e-09,3.90392e-12,0.200477,1.08386,-0.650879,-0.00197529,0.00544071,-0.000416576,0.00628975,-0.00282433,-0.899935,0.0074458,0.0745073,10.0811,10.0066
402,-6.1597e-11,-6.61092e-09,3.90392e-12,0.201058,1.09018,-0.65247,-0.00199884,0.00545115,-0.000451942,0.00630432,-0.00285201,-0.89459,0.00744564,0.0745057,10.0811,10.0066
403,-6.1597e-11,-6.61092e-09,3.90392e-12,0.201134,1.09382,-0.647802,-0.00198582,0.00545467,-0.000430134,0.00631717,-0.00284832,-0.919647,0.00746273,0.0746767,10.0813,10.0066
404,-6.1597e-11,-6.61092e-09,3.90392e-12,0.201189,1.0928,-0.654806,-0.00197851,0.00548699,-0.000465443,0.00637533,-0.00286684,-0.891583,0.00752939,0.0753437,10.082,10.0066
405,-6.1597e-11,-6.61092e-09,3.90392e-12,0.202255,1.09477,-0.654116,-0.00202187,0.00553635,-0.000401789,0.00637966,-0.00286518,-0.815071,0.00754817,0.0755317,10.0821,10.0066
406,-6.1597e-11,-6.61092e-09,3.90392e-12,0.201109,1.09742,-0.651587,-0.00204365,0.00546608,-0.000372465,0.00634791,-0.00292547,-0.84121,0.00748777,0.0749272,10.0815,10.0066
407,-6.1597e-11,-6.61092e-09,3.90392e-12,0.202266,1.10228,-0.645824,-0.00204733,0.00553851,-0.0004103,0.00639078,-0.0028996,-0.811636,0.00755056,0.0755556,10.0822,10.0066
408,-6.1597e-11,-6.61092e-09,3.90392e-12,0.208029,1.10282,-0.653429,-0.00205364,0.00559354,-0.000357919,0.00643805,-0.00289814,-0.793237,0.00762798,0.0763302,10.0829,10.0066
409,-6.1597e-11,-6.61092e-09,3.90392e-12,0.203848,1.10789,-0.652891,-0.00207417,0.00565317,-0.000447925,0.00647121,-0.0028922,-0.901437,0.00762654,0.0763159,10.0829,10.0066
410,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204555,1.11276,-0.652852,-0.00204747,0.00564381,-0.000428235,0.00648682,-0.00289048,-0.846365,0.00767585,0.0768093,10.0834,10.0066
411,-6.1597e-11,-6.61092e-09,3.90392e-12,0.203237,1.11328,-0.656272,-0.00204035,0.00567903,-0.000423463,0.00652499,-0.00288632,-0.818952,0.00770538,0.0771048,10.0837,10.0066
412,-6.1597e-11,-6.61092e-09,3.90392e-12,0.200854,1.11411,-0.653971,-0.00207766,0.00571578,-0.000405053,0.00653008,-0.00289196,-0.861687,0.00771539,0.077205,10.0838,10.0066
413,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204094,1.11834,-0.65326,-0.00210682,0.00572095,-0.000441651,0.0065342,-0.00292006,-0.904651,0.00772567,0.0773078,10.0839,10.0066
414,-6.1597e-11,-6.61092e-09,3.90392e-12,0.200074,1.12111,-0.647483,-0.00214876,0.00570263,-0.000421763,0.00653359,-0.00297971,-0.895855,0.00775649,0.0776162,10.0842,10.0066
415,-6.1597e-11,-6.61092e-09,3.90392e-12,0.201259,1.12665,-0.650054,-0.00208134,0.0057167,-0.00044556,0.00657713,-0.00294177,-0.864057,0.00777581,0.0778095,10.0844,10.0066
416,-6.1597e-11,-6.61092e-09,3.90392e-12,0.201919,1.12742,-0.651335,-0.00211406,0.0057334,-0.000379513,0.00655136,-0.00293203,-0.769782,0.00775864,0.0776377,10.0843,10.0066
417,-6.1597e-11,-6.61092e-09,3.90392e-12,0.201498,1.13059,-0.650856,-0.00208417,0.00580972,-0.000384407,0.00663045,-0.0029049,-0.811757,0.00783631,0.078415,10.085,10.0066
418,-6.1597e-11,-6.61092e-09,3.90392e-12,0.20254,1.13279,-0.651639,-0.00212927,0.00586972,-0.000430194,0.00668767,-0.00294722,-0.889703,0.00790836,0.079136,10.0858,10.0066
419,-6.1597e-11,-6.61092e-09,3.90392e-12,0.201605,1.13465,-0.654472,-0.00214331,0.00585305,-0.00045133,0.00666683,-0.0029571,-0.815405,0.00789133,0.0789655,10.0856,10.0066
420,-6.1597e-11,-6.61092e-09,3.90392e-12,0.202721,1.13927,-0.65175,-0.00209924,0.00584987,-0.000442493,0.00668727,-0.00293665,-0.841165,0.00791017,0.079154,10.0858,10.0066
421,-6.1597e-11,-6.61092e-09,3.90392e-12,0.20239,1.14055,-0.651375,-0.00210223,0.00591655,-0.000428086,0.00673374,-0.00291942,-0.868414,0.00794746,0.0795272,10.0861,10.0066
422,-6.1597e-11,-6.61092e-09,3.90392e-12,0.202532,1.14488,-0.651784,-0.00212672,0.00593429,-0.000405659,0.00674195,-0.00293438,-0.80362,0.00796174,0.0796701,10.0863,10.0066
423,-6.1597e-11,-6.61092e-09,3.90392e-12,0.202401,1.14588,-0.653588,-0.00214327,0.00593988,-0.00042762,0.00676569,-0.00296907,-0.902368,0.00796495,0.0797022,10.0863,10.0066
424,-6.1597e-11,-6.61092e-09,3.90392e-12,0.202219,1.1483,-0.652547,-0.00214029,0.00598025,-0.000430404,0.00679123,-0.00295126,-0.828636,0.00801725,0.0802255,10.0868,10.0066
425,-6.1597e-11,-6.61092e-09,3.90392e-12,0.20341,1.15288,-0.65219,-0.00216866,0.00595719,-0.000490768,0.00679263,-0.00300409,-0.827196,0.00801595,0.0802126,10.0868,10.0066
426,-6.1597e-11,-6.61092e-09,3.90392e-12,0.202196,1.1546,-0.651749,-0.00219641,0.00598606,-0.000448878,0.00683,-0.00304035,-0.836614,0.00804749,0.0805281,10.0871,10.0066
427,-6.1597e-11,-6.61092e-09,3.90392e-12,0.201431,1.15862,-0.653996,-0.00216907,0.0060012,-0.000438132,0.00685387,-0.00302174,-0.79111,0.0080824,0.0808775,10.0875,10.0066
428,-6.1597e-11,-6.61092e-09,3.90392e-12,0.202727,1.1614,-0.65068,-0.00218698,0.00604302,-0.000448649,0.00686603,-0.00300999,-0.865325,0.00809352,0.0809888,10.0876,10.0066
429,-6.1597e-11,-6.61092e-09,3.90392e-12,0.201723,1.16417,-0.652353,-0.00217785,0.00609392,-0.000459356,0.00688901,-0.00297294,-0.884131,0.00812831,0.0813369,10.088,10.0066
430,-6.1597e-11,-6.61092e-09,3.90392e-12,0.202486,1.16646,-0.650355,-0.0022357,0.00608972,-0.000444938,0.00690672,-0.0030527,-0.82665,0.00817128,0.0817669,10.0884,10.0066
431,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204052,1.16936,-0.649278,-0.00223824,0.00611759,-0.000436541,0.00691839,-0.00303904,-0.814422,0.00814976,0.0815515,10.0882,10.0066
432,-6.1597e-11,-6.61092e-09,3.90392e-12,0.203469,1.17307,-0.650426,-0.00223683,0.0061157,-0.000444902,0.0069412,-0.00306233,-0.840847,0.00817736,0.0818278,10.0884,10.0066
433,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204178,1.17524,-0.651739,-0.00221487,0.00618875,-0.000404472,0.00698832,-0.00301444,-0.812824,0.00825043,0.0825589,10.0892,10.0066
434,-6.1597e-11,-6.61092e-09,3.90392e-12,0.203617,1.17956,-0.649721,-0.00220466,0.00623495,-0.000411279,0.00701543,-0.00298513,-0.817252,0.00825696,0.0826243,10.0892,10.0066
435,-6.1597e-11,-6.61092e-09,3.90392e-12,0.203196,1.17943,-0.65108,-0.00225899,0.00621806,-0.000412735,0.00702186,-0.00306279,-0.809698,0.00827469,0.0828017,10.0894,10.0066
436,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204749,1.18355,-0.650593,-0.00226541,0.0062563,-0.000451126,0.00705765,-0.00306676,-0.865569,0.00831894,0.0832445,10.0899,10.0066
437,-6.1597e-11,-6.61092e-09,3.90392e-12,0.20345,1.18827,-0.650857,-0.00222975,0.00628861,-0.000433826,0.00708516,-0.0030263,-0.836916,0.00833071,0.0833623,10.09,10.0066
438,-6.1597e-11,-6.61092e-09,3.90392e-12,0.202834,1.19124,-0.652783,-0.00225883,0.00629877,-0.000417832,0.00709598,-0.00305604,-0.807128,0.00834183,0.0834735,10.0901,10.0066
439,-6.1597e-11,-6.61092e-09,3.90392e-12,0.203292,1.19359,-0.6514,-0.00222048,0.00628691,-0.000453985,0.00711321,-0.00304677,-0.833232,0.00838177,0.0838731,10.0905,10.0066
440,-6.1597e-11,-6.61092e-09,3.90392e-12,0.202726,1.19636,-0.656182,-0.00226065,0.00631878,-0.000452873,0.00713698,-0.00307885,-0.885256,0.00841441,0.0841998,10.0908,10.0066
441,-6.1597e-11,-6.61092e-09,3.90392e-12,0.20362,1.20017,-0.658743,-0.00223199,0.0063833,-0.000454033,0.00719433,-0.00304301,-0.805593,0.00846225,0.0846784,10.0913,10.0066
442,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206365,1.2012,-0.64174,-0.00232212,0.00634996,-0.000458956,0.00713822,-0.00311037,-0.821109,0.00840428,0.0840984,10.0907,10.0066
443,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204602,1.2053,-0.654069,-0.00232579,0.00640419,-0.000469674,0.00721081,-0.00313242,-0.857645,0.00849409,0.0849971,10.0916,10.0066
444,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204987,1.20937,-0.646712,-0.00226181,0.00643271,-0.000434774,0.00722019,-0.00304929,-0.813981,0.00850027,0.085059,10.0917,10.0066
445,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204028,1.21032,-0.65025,-0.00227347,0.00644539,-0.0004613,0.00723396,-0.00306204,-0.838504,0.00851572,0.0852136,10.0918,10.0066
446,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205218,1.21593,-0.650906,-0.00230902,0.00647121,-0.000443959,0.00726643,-0.00310424,-0.886868,0.00853173,0.0853738,10.092,10.0066
447,0.000167382,-0.00595002,-6.28367e-07,0.205145,1.21646,-0.652152,-0.00229538,0.00650222,-0.0004332,0.0072829,-0.00307606,-0.831743,0.0085772,0.0858288,10.0924,10.0066
448,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206058,1.22076,-0.652426,-0.00231515,0.00650733,-0.000414836,0.00730623,-0.00311406,-0.856,0.00859565,0.0860134,10.0926,10.0066
449,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205592,1.22176,-0.656696,-0.00230318,0.00654874,-0.000404256,0.00733903,-0.00309347,-0.848152,0.00864181,0.0864753,10.0931,10.0066
450,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204933,1.22714,-0.664627,-0.00228208,0.00654211,-0.000432431,0.00731248,-0.00305245,-0.804593,0.00859636,0.0860205,10.0926,10.0066
451,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205184,1.22993,-0.64682,-0.00234941,0.00657096,-0.000398648,0.00734308,-0.00312153,-0.80562,0.00864119,0.086469,10.0931,10.0066
452,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204648,1.2347,-0.641862,-0.00232034,0.00660359,-0.000460204,0.00738638,-0.00310313,-0.872038,0.00868611,0.0869185,10.0935,10.0066
453,-6.1597e-11,-6.61092e-09,3.90392e-12,0.203676,1.23854,-0.650313,-0.00233642,0.00661209,-0.000452444,0.00740626,-0.00313059,-0.810854,0.00872301,0.0872878,10.0939,10.0066
454,-6.1597e-11,-6.61092e-09,3.90392e-12,0.20519,1.24234,-0.648501,-0.00235005,0.00669809,-0.000457179,0.00746942,-0.00312139,-0.881537,0.00877424,0.0878005,10.0944,10.0066
455,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205825,1.2401,-0.648235,-0.00235181,0.00662226,-0.00043763,0.00740118,-0.00313074,-0.796592,0.00868437,0.0869012,10.0935,10.0066
456,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206126,1.24803,-0.644148,-0.00237728,0.00667747,-0.000432373,0.007464,-0.00316381,-0.871305,0.00878433,0.0879014,10.0945,10.0066
457,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205895,1.24939,-0.651031,-0.00234884,0.00669926,-0.000431536,0.00749742,-0.00314701,-0.805412,0.00880787,0.0881369,10.0948,10.0066
458,-6.1597e-11,-6.61092e-09,3.90392e-12,0.207184,1.25325,-0.649884,-0.00236519,0.0067963,-0.000403873,0.00753498,-0.00310387,-0.87416,0.00886641,0.0887227,10.0953,10.0066
459,-6.1597e-11,-6.61092e-09,3.90392e-12,0.208422,1.25389,-0.647988,-0.00235918,0.00672594,-0.000444801,0.00751124,-0.00314448,-0.8752,0.00881988,0.0882572,10.0949,10.0066
460,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204368,1.25792,-0.649757,-0.00236006,0.0067952,-0.000433113,0.00759158,-0.00315644,-0.790837,0.00894301,0.0894893,10.0961,10.0066
461,-6.1597e-11,-6.61092e-09,3.90392e-12,0.207665,1.26155,-0.646859,-0.00239301,0.00687732,-0.000384552,0.00760517,-0.00312085,-0.797959,0.00894514,0.0895106,10.0961,10.0066
462,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205543,1.26322,-0.645006,-0.00242395,0.00684106,-0.000438701,0.00761276,-0.00319565,-0.865572,0.00895888,0.089648,10.0963,10.0066
463,-6.1597e-11,-6.61092e-09,3.90392e-12,0.207049,1.26844,-0.648384,-0.00241138,0.00686237,-0.000436259,0.00763178,-0.00318079,-0.813023,0.00899419,0.0900014,10.0966,10.0066
464,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205412,1.26814,-0.64711,-0.00244634,0.00690852,-0.00041667,0.00764692,-0.00318474,-0.846953,0.00899165,0.089976,10.0966,10.0066
465,-6.1597e-11,-6.61092e-09,3.90392e-12,0.2078,1.27376,-0.648816,-0.00240836,0.00691282,-0.000474125,0.00768883,-0.00318438,-0.821453,0.00902576,0.0903173,10.0969,10.0066
466,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206756,1.27631,-0.647071,-0.00241082,0.00695249,-0.000454941,0.00770161,-0.00315994,-0.840236,0.0090805,0.0908651,10.0975,10.0066
467,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206249,1.28016,-0.64946,-0.00243884,0.00697931,-0.000457403,0.00773031,-0.00318984,-0.861263,0.00910165,0.0910767,10.0977,10.0066
468,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205864,1.27952,-0.652095,-0.00245003,0.00701488,-0.000431013,0.00776281,-0.00319796,-0.839155,0.00911374,0.0911977,10.0978,10.0066
469,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204183,1.28575,-0.65456,-0.00246566,0.0070384,-0.000454424,0.00778169,-0.00320896,-0.836349,0.00916297,0.0916904,10.0983,10.0066
470,-6.1597e-11,-6.61092e-09,3.90392e-12,0.203375,1.28934,-0.649658,-0.00249453,0.00705058,-0.000418578,0.00779923,-0.00324319,-0.816737,0.00917596,0.0918203,10.0984,10.0066
471,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205217,1.29269,-0.652438,-0.00247403,0.00710166,-0.000418201,0.0078371,-0.00320947,-0.841848,0.00920431,0.092104,10.0987,10.0066
472,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205929,1.29395,-0.650127,-0.00245781,0.00711132,-0.000382121,0.00787822,-0.00322471,-0.864939,0.00924556,0.0925168,10.0991,10.0066
473,-6.1597e-11,-6.61092e-09,3.90392e-12,0.20583,1.29623,-0.645829,-0.00247106,0.00711418,-0.000421124,0.00787768,-0.00323456,-0.851793,0.00926483,0.0927096,10.0993,10.0066
474,-6.1597e-11,-6.61092e-09,3.90392e-12,0.207539,1.29911,-0.646304,-0.00249655,0.00718235,-0.000433108,0.00792414,-0.00323834,-0.820825,0.00929636,0.0930251,10.0996,10.0066
475,-6.1597e-11,-6.61092e-09,3.90392e-12,0.207164,1.30141,-0.651599,-0.0024961,0.0071525,-0.000440369,0.00793223,-0.00327582,-0.849961,0.00932303,0.093292,10.0999,10.0066
476,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205138,1.30529,-0.653267,-0.00247366,0.00719835,-0.000401403,0.00798168,-0.00325699,-0.806948,0.00938544,0.0939165,10.1005,10.0066
477,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206328,1.30659,-0.654723,-0.00246743,0.00723032,-0.000442111,0.00800155,-0.00323865,-0.849695,0.00940763,0.0941386,10.1008,10.0066
478,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205162,1.31281,-0.650838,-0.00252571,0.00726416,-0.00045245,0.00800566,-0.00326722,-0.836538,0.00942385,0.0943009,10.1009,10.0066
479,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206317,1.31511,-0.649162,-0.00252814,0.00731844,-0.000425556,0.00805264,-0.00326235,-0.786385,0.00947189,0.0947816,10.1014,10.0066
480,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205906,1.31775,-0.646564,-0.00253499,0.00735369,-0.000461996,0.00807755,-0.00325885,-0.851991,0.00948717,0.0949345,10.1016,10.0066
481,-6.1597e-11,-6.61092e-09,3.90392e-12,0.209372,1.31822,-0.65422,-0.00251535,0.00731202,-0.000400104,0.00805613,-0.00325946,-0.817248,0.00942583,0.0943206,10.1009,10.0066
482,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206643,1.32246,-0.642528,-0.00260803,0.00731959,-0.000452311,0.00809246,-0.0033809,-0.837375,0.00953847,0.0954478,10.1021,10.0066
483,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206815,1.32607,-0.644498,-0.00255449,0.00740972,-0.000430298,0.00817346,-0.00331823,-0.838114,0.00959128,0.0959763,10.1026,10.0066
484,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204541,1.32928,-0.646919,-0.00259635,0.00742257,-0.000451116,0.00817236,-0.00334614,-0.79492,0.00960917,0.0961553,10.1028,10.0066
485,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205404,1.32877,-0.645229,-0.00258347,0.00745288,-0.000449308,0.00819164,-0.00332223,-0.833537,0.00963796,0.0964434,10.1031,10.0066
486,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206027,1.33447,-0.644292,-0.00262334,0.00749734,-0.000436138,0.00825526,-0.00338126,-0.812746,0.0097692,0.0977566,10.1044,10.0066
487,-6.1597e-11,-6.61092e-09,3.90392e-12,0.2063,1.3373,-0.645603,-0.00258233,0.00753459,-0.000398684,0.00828091,-0.00332865,-0.810604,0.00972093,0.0972736,10.1039,10.0066
488,-6.1597e-11,-6.61092e-09,3.90392e-12,0.209021,1.34194,-0.646882,-0.00259296,0.00752636,-0.000461455,0.00828508,-0.00335168,-0.842069,0.00975878,0.0976523,10.1043,10.0066
489,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204601,1.33709,-0.647353,-0.00259939,0.0075857,-0.000418858,0.00832515,-0.00333885,-0.83153,0.00978955,0.0979603,10.1046,10.0066
490,-6.1597e-11,-6.61092e-09,3.90392e-12,0.207125,1.34758,-0.650906,-0.00259768,0.00763465,-0.000461722,0.00837715,-0.00334018,-0.844796,0.00984345,0.0984997,10.1051,10.0066
491,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204868,1.3464,-0.65009,-0.00261692,0.00768129,-0.000440497,0.00839864,-0.00333428,-0.829579,0.00989356,0.0990011,10.1056,10.0066
492,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206294,1.35054,-0.647183,-0.00265584,0.00764184,-0.000439763,0.00839394,-0.00340795,-0.816189,0.00989101,0.0989756,10.1056,10.0066
493,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206981,1.35411,-0.649857,-0.00265984,0.00770168,-0.000434419,0.00843558,-0.00339374,-0.834292,0.00993144,0.0993801,10.106,10.0066
494,-6.1597e-11,-6.61092e-09,3.90392e-12,0.207278,1.35688,-0.648378,-0.00265058,0.00772453,-0.000424205,0.00847402,-0.00340007,-0.832009,0.00996831,0.099749,10.1064,10.0066
495,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206978,1.36021,-0.648536,-0.00266437,0.00778685,-0.000432616,0.00850916,-0.00338668,-0.817537,0.0100141,0.100207,10.1068,10.0066
496,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206447,1.36142,-0.64911,-0.00265185,0.00778253,-0.000455777,0.00853545,-0.00340477,-0.833151,0.0100557,0.100623,10.1072,10.0066
497,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205943,1.36688,-0.651053,-0.00269359,0.0078516,-0.000450981,0.00857982,-0.00342181,-0.822275,0.0100877,0.100944,10.1076,10.0066
498,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206597,1.36728,-0.651401,-0.00267872,0.00782983,-0.000442863,0.00858226,-0.00343114,-0.807755,0.0101201,0.101268,10.1079,10.0066
499,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206988,1.36948,-0.651906,-0.00269611,0.00790866,-0.000438966,0.00864759,-0.00343505,-0.835222,0.0101996,0.102064,10.1087,10.0066
500,-6.1597e-11,-6.61092e-09,3.90392e-12,0.20636,1.37455,-0.650195,-0.00272542,0.00797145,-0.000448981,0.00870274,-0.00345671,-0.849932,0.0102799,0.102867,10.1095,10.0066
501,-6.1597e-11,-6.61092e-09,3.90392e-12,0.207084,1.37389,-0.654988,-0.00268959,0.00800006,-0.000468851,0.00870414,-0.00339367,-0.842126,0.0102539,0.102607,10.1092,10.0066
502,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206708,1.3804,-0.653539,-0.00276181,0.0080149,-0.000458971,0.00874285,-0.00348976,-0.828641,0.0103196,0.103264,10.1099,10.0066
503,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204946,1.37997,-0.646378,-0.0027525,0.00803215,-0.000430836,0.00877385,-0.00349419,-0.770742,0.0103645,0.103713,10.1103,10.0066
504,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205594,1.38675,-0.649826,-0.00275288,0.00805131,-0.000452196,0.00879574,-0.00349731,-0.826237,0.0104119,0.104188,10.1108,10.0066
505,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205529,1.38721,-0.648525,-0.00277466,0.00812258,-0.000439517,0.00884391,-0.00349599,-0.844913,0.0104671,0.10474,10.1114,10.0066
506,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206625,1.39123,-0.64593,-0.00278342,0.00814858,-0.000434743,0.00887889,-0.00351373,-0.858436,0.0104805,0.104874,10.1115,10.0066
507,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206538,1.39217,-0.649235,-0.00279827,0.00819977,-0.000466244,0.00891456,-0.00351307,-0.837764,0.0105596,0.105666,10.1123,10.0066
508,-6.1597e-11,-6.61092e-09,3.90392e-12,0.20546,1.39392,-0.649809,-0.00282404,0.00828942,-0.000442855,0.00897236,-0.00350698,-0.844848,0.010604,0.10611,10.1127,10.0066
509,-6.1597e-11,-6.61092e-09,3.90392e-12,0.206478,1.40079,-0.644599,-0.00285338,0.00826386,-0.000416434,0.0090028,-0.00359231,-0.813998,0.0106651,0.106721,10.1133,10.0066
510,-6.1597e-11,-6.61092e-09,3.90392e-12,0.205584,1.40046,-0.645338,-0.00289682,0.0082928,-0.000395995,0.00901906,-0.00362308,-0.794626,0.0106829,0.1069,10.1135,10.0066
511,-6.1597e-11,-6.61092e-09,3.90392e-12,0.204956,1.40254,-0.646589,-0.00284067,0.00839415,-0.000355616,0.00909381,-0.00354033,-0.727484,0.0107758,0.10783,10.1144,10.0066
