Average,,,,,,,,,,,,,E0,,,
Index [1],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - engr.,eyy [1] - engr.,exy [1] - engr.,e1 [1] - engr.,e2 [1] - engr.,gamma [1] - engr.,ΔL/L0 [1],ΔL [mm],L1 [mm],L0 [mm]
392,-0.00841606,-0.118012,4.03E-05,-0.233062,0.966186,-0.68981,-0.00206408,0.00837908,-0.000536712,0.0084349,-0.0021199,-0.193107,0.0072362,0.0722881,10.0621,9.98979
393,-0.0114261,-0.107185,4.15E-05,-0.233238,0.968599,-0.69315,-0.00208798,0.00856595,-0.000483195,0.00861644,-0.00213846,-0.204146,0.00729246,0.0728502,10.0626,9.98979
394,-0.0114261,-0.107185,4.15E-05,-0.232105,0.966687,-0.692617,-0.00205545,0.00856723,-0.000513129,0.00862056,-0.00210878,-0.28351,0.00729818,0.0729073,10.0627,9.98979
395,-0.0114261,-0.107185,4.15E-05,-0.23132,0.975214,-0.693149,-0.00208969,0.00859171,-0.000443998,0.00864019,-0.00213817,-0.212459,0.00735327,0.0734576,10.0633,9.98979
396,-0.0114261,-0.107185,4.15E-05,-0.229196,0.974963,-0.691593,-0.00211685,0.00861533,-0.000498733,0.00866791,-0.00216943,-0.3193,0.00736204,0.0735452,10.0633,9.98979
397,-0.013022,-0.128869,6.31E-05,-0.231493,0.980907,-0.6914,-0.00211985,0.00852092,-0.000533225,0.00857667,-0.0021756,-0.465153,0.00735047,0.0734297,10.0632,9.98979
398,-0.00841606,-0.118012,4.03E-05,-0.229878,0.980487,-0.692713,-0.00207705,0.00858344,-0.000484045,0.00864425,-0.00213786,-0.092589,0.0074457,0.074381,10.0642,9.98979
399,-0.00841606,-0.118012,4.03E-05,-0.228844,0.984375,-0.69245,-0.00209901,0.00861944,-0.000571412,0.00867787,-0.00215744,-0.39734,0.00750162,0.0749396,10.0647,9.98979
400,-0.0105017,-0.1235,5.51E-05,-0.227587,0.984003,-0.694083,-0.00216777,0.00864032,-0.000472104,0.00869301,-0.00222045,-0.487732,0.00747237,0.0746475,10.0644,9.98979
401,-0.0120982,-0.145257,7.68E-05,-0.228336,0.989673,-0.694185,-0.00210177,0.00863054,-0.00047123,0.00868543,-0.00215666,-0.281838,0.0075369,0.0752921,10.0651,9.98979
402,-0.0120982,-0.145257,7.68E-05,-0.228627,0.99218,-0.695035,-0.00210479,0.0087073,-0.000501292,0.00876503,-0.00216252,-0.276167,0.00757468,0.0756695,10.0655,9.98979
403,-0.00907714,-0.156169,7.57E-05,-0.22677,0.993041,-0.694651,-0.0020688,0.00863185,-0.000591468,0.00870396,-0.00214091,-0.314908,0.00759515,0.075874,10.0657,9.98979
404,-0.00748557,-0.134363,5.39E-05,-0.226925,0.996369,-0.693248,-0.00212298,0.00873864,-0.000559539,0.00880352,-0.00218786,-0.406283,0.00765307,0.0764526,10.0662,9.98979
405,-0.0120982,-0.145257,7.68E-05,-0.226592,0.998687,-0.690698,-0.00217021,0.00878658,-0.000543291,0.00884476,-0.00222839,-0.372538,0.00766089,0.0765307,10.0663,9.98979
406,-0.0120982,-0.145257,7.68E-05,-0.226923,1.00343,-0.691363,-0.00212553,0.00880013,-0.000554789,0.0088595,-0.0021849,-0.41912,0.00772859,0.077207,10.067,9.98979
407,-0.00633776,-0.167112,7.79E-05,-0.228094,1.00587,-0.691138,-0.00217914,0.00877912,-0.000644581,0.00885357,-0.00225359,-0.63608,0.00781995,0.0781197,10.0679,9.98979
408,-0.0156094,-0.212229,0.000127948,-0.22545,1.00715,-0.691879,-0.002192,0.00815193,-0.000496572,0.00823046,-0.00227054,-0.401144,0.00778633,0.0777838,10.0676,9.98979
409,-0.0186402,-0.201192,0.000129052,-0.226357,1.00941,-0.693652,-0.00211595,0.00832675,-0.000515224,0.0084025,-0.0021917,-0.581507,0.00786022,0.078522,10.0683,9.98979
410,-0.00800122,-0.161358,7.55E-05,-0.224106,1.01185,-0.693834,-0.00220426,0.00884996,-0.000568292,0.00891909,-0.0022734,-0.415516,0.00790656,0.0789849,10.0688,9.98979
411,-0.0172847,-0.217814,0.00013714,-0.224061,1.01313,-0.696949,-0.00216879,0.00845111,-0.000435153,0.00851671,-0.00223438,-0.364531,0.00792778,0.0791968,10.069,9.98979
412,-0.0172847,-0.217814,0.00013714,-0.225143,1.01588,-0.699744,-0.00219539,0.00846132,-0.000468985,0.00852778,-0.00226185,-0.457751,0.00801902,0.0801083,10.0699,9.98979
413,-0.0133116,-0.234158,0.000137494,-0.224171,1.02119,-0.695062,-0.00224379,0.00834563,-0.000518137,0.00842524,-0.0023234,-0.323078,0.00803609,0.0802789,10.0701,9.98979
414,-0.0142473,-0.228888,0.000136044,-0.22531,1.02435,-0.69254,-0.00225632,0.00844904,-0.000485149,0.00852383,-0.0023311,-0.3527,0.00817915,0.081708,10.0715,9.98979
415,-0.0156094,-0.212229,0.000127948,-0.222623,1.02335,-0.696362,-0.00227573,0.0084477,-0.000537958,0.00853518,-0.00236321,-0.194873,0.00812007,0.0811179,10.0709,9.98979
416,-0.0172847,-0.217814,0.00013714,-0.222454,1.02703,-0.69564,-0.00228333,0.00860914,-0.000416274,0.0086685,-0.00234268,-0.366136,0.0081765,0.0816816,10.0715,9.98979
417,-0.0142473,-0.228888,0.000136044,-0.2212,1.03031,-0.697308,-0.0022515,0.00859328,-0.000446356,0.00867121,-0.00232943,-0.0722611,0.00830312,0.0829464,10.0727,9.98979
418,-0.0142473,-0.228888,0.000136044,-0.22243,1.03184,-0.692092,-0.00231619,0.00866345,-0.000489835,0.0087368,-0.00238955,-0.218947,0.00830996,0.0830148,10.0728,9.98979
419,-0.0142473,-0.228888,0.000136044,-0.225052,1.03587,-0.686622,-0.00233728,0.00865754,-0.000537313,0.00873409,-0.00241383,-0.377224,0.0083695,0.0836095,10.0734,9.98979
420,-0.0172847,-0.217814,0.00013714,-0.220414,1.03988,-0.698945,-0.00235113,0.00890527,-0.000424928,0.00896934,-0.00241521,-0.0650965,0.00853068,0.0852197,10.075,9.98979
421,-0.0142473,-0.228888,0.000136044,-0.220609,1.03963,-0.693483,-0.00237815,0.00878598,-0.000478544,0.00886025,-0.00245242,-0.340286,0.00856263,0.0855389,10.0753,9.98979
422,-0.0172847,-0.217814,0.00013714,-0.222115,1.04344,-0.6912,-0.0024347,0.00895844,-0.000473085,0.00902642,-0.00250268,-0.46462,0.00866539,0.0865655,10.0764,9.98979
423,-0.0172847,-0.217814,0.00013714,-0.22065,1.04347,-0.691537,-0.00242499,0.00901682,-0.000423799,0.00908243,-0.0024906,-0.437042,0.00881091,0.0880192,10.0778,9.98979
424,-0.0142473,-0.228888,0.000136044,-0.220272,1.04762,-0.690689,-0.00247775,0.00903541,-0.000456451,0.00910712,-0.00254945,-0.162943,0.00889151,0.0888243,10.0786,9.98979
425,-0.0172847,-0.217814,0.00013714,-0.219975,1.04922,-0.694372,-0.00250916,0.00914854,-0.000558299,0.00921826,-0.00257888,-0.683176,0.00896456,0.0895541,10.0793,9.98979
426,-0.0142473,-0.228888,0.000136044,-0.218609,1.05653,-0.692526,-0.0025194,0.00916207,-0.000555524,0.00923455,-0.00259187,-0.515414,0.00914615,0.0913682,10.0812,9.98979
427,-0.0142473,-0.228888,0.000136044,-0.218299,1.05368,-0.693043,-0.00252053,0.00925007,-0.000476871,0.00932269,-0.00259315,-0.36244,0.00926107,0.0925162,10.0823,9.98979
428,-0.0114937,-0.239993,0.000138353,-0.218709,1.0585,-0.690786,-0.00263405,0.00922278,-0.000628753,0.00929937,-0.00271064,-0.704556,0.00935016,0.0934062,10.0832,9.98979
429,-0.0142473,-0.228888,0.000136044,-0.217734,1.06209,-0.689704,-0.00262492,0.00943474,-0.000449962,0.00950679,-0.00269697,-0.186983,0.00960917,0.0959936,10.0858,9.98979
430,-0.0142473,-0.228888,0.000136044,-0.217871,1.06452,-0.6953,-0.00269,0.00954793,-0.000454943,0.00962423,-0.00276629,-0.288803,0.009736,0.0972606,10.0871,9.98979
431,-0.0172847,-0.217814,0.00013714,-0.218297,1.06776,-0.689609,-0.00272211,0.00976643,-0.000441767,0.00983247,-0.00278815,-0.3807,0.00995741,0.0994725,10.0893,9.98979
432,-0.0154886,-0.234483,0.000143978,-0.215899,1.06893,-0.692154,-0.00281244,0.00983677,-0.00039611,0.00989851,-0.00287418,-0.210187,0.0101754,0.10165,10.0914,9.98979
433,-0.0154886,-0.234483,0.000143978,-0.220269,1.0722,-0.692266,-0.0028428,0.0099952,-0.000353913,0.0100535,-0.00290111,-0.157618,0.0104079,0.103973,10.0938,9.98979
434,-0.0124441,-0.245594,0.000142887,-0.214631,1.07553,-0.693993,-0.00288948,0.00994863,-0.000438267,0.0100229,-0.00296375,-0.349795,0.0106196,0.106088,10.0959,9.98979
435,-0.0154886,-0.234483,0.000143978,-0.216179,1.07927,-0.692728,-0.00299648,0.0102148,-0.000395959,0.0102776,-0.0030593,-0.476661,0.0108759,0.108648,10.0984,9.98979
436,-0.0142473,-0.228888,0.000136044,-0.216801,1.08171,-0.692544,-0.003054,0.0103253,-0.000525242,0.0103973,-0.00312608,-0.448602,0.0111605,0.111491,10.1013,9.98979
437,-0.0172847,-0.217814,0.00013714,-0.215415,1.08495,-0.694054,-0.00316177,0.0105998,-0.000490409,0.0106668,-0.00322879,-0.450711,0.01141,0.113983,10.1038,9.98979
438,-0.0124441,-0.245594,0.000142887,-0.216397,1.08508,-0.69668,-0.00318314,0.0105723,-0.000447778,0.0106378,-0.00324862,-0.314853,0.0116952,0.116833,10.1066,9.98979
439,-0.0124441,-0.245594,0.000142887,-0.214131,1.0878,-0.697653,-0.00325521,0.0108116,-0.00054463,0.0108802,-0.00332372,-0.463904,0.0119932,0.11981,10.1096,9.98979
440,-0.0142473,-0.228888,0.000136044,-0.216537,1.09214,-0.696618,-0.00342257,0.0109757,-0.000537278,0.0110529,-0.00349975,-0.339615,0.0122727,0.122602,10.1124,9.98979
441,-0.0154886,-0.234483,0.000143978,-0.215866,1.09607,-0.695813,-0.00343479,0.0111871,-0.0003968,0.0112441,-0.00349179,-0.35126,0.0125491,0.125363,10.1152,9.98979
442,-0.0154886,-0.234483,0.000143978,-0.214376,1.09478,-0.697043,-0.00350239,0.011417,-0.000478371,0.0114813,-0.00356667,-0.496294,0.0129368,0.129235,10.119,9.98979
443,-0.0154886,-0.234483,0.000143978,-0.213181,1.10033,-0.694749,-0.00368289,0.0115753,-0.000489338,0.0116386,-0.0037462,-0.500982,0.0132252,0.132117,10.1219,9.98979
444,-0.0124441,-0.245594,0.000142887,-0.212585,1.10242,-0.695631,-0.00375674,0.011641,-0.000510827,0.0117082,-0.00382395,-0.415107,0.0135752,0.135613,10.1254,9.98979
445,-0.0142473,-0.228888,0.000136044,-0.21385,1.10656,-0.691338,-0.00386454,0.0119157,-0.000541985,0.01199,-0.00393885,-0.277727,0.0138817,0.138675,10.1285,9.98979
446,-0.0154886,-0.234483,0.000143978,-0.212761,1.10717,-0.694318,-0.00394804,0.0121708,-0.000452159,0.0122317,-0.00400894,-0.413232,0.0142318,0.142173,10.132,9.98979
447,-0.0154886,-0.234483,0.000143978,-0.213761,1.11108,-0.692401,-0.00409497,0.0122951,-0.000466845,0.0123556,-0.00415547,-0.499997,0.0145813,0.145664,10.1355,9.98979
448,-0.0154886,-0.234483,0.000143978,-0.212554,1.1146,-0.698187,-0.00419974,0.0125593,-0.000460702,0.0126198,-0.00426023,-0.415408,0.014949,0.149338,10.1391,9.98979
449,-0.0154886,-0.234483,0.000143978,-0.213111,1.11594,-0.698226,-0.0042643,0.012762,-0.000486228,0.0128252,-0.00432759,-0.439767,0.0153504,0.153348,10.1431,9.98979
450,-0.0124441,-0.245594,0.000142887,-0.212719,1.11965,-0.703384,-0.00432204,0.0127949,-0.000579794,0.0128693,-0.00439643,-0.431501,0.0156386,0.156226,10.146,9.98979
451,-0.0124441,-0.245594,0.000142887,-0.213711,1.12105,-0.698344,-0.0045033,0.0130279,-0.000483512,0.0130934,-0.00456882,-0.37891,0.0160576,0.160412,10.1502,9.98979
452,-0.0124441,-0.245594,0.000142887,-0.212615,1.12606,-0.695561,-0.00458714,0.013271,-0.000558902,0.0133456,-0.00466167,-0.526947,0.0164539,0.164371,10.1542,9.98979
453,-0.0154886,-0.234483,0.000143978,-0.213636,1.12529,-0.699057,-0.00464739,0.0135171,-0.000426734,0.0135809,-0.00471118,-0.381275,0.0167534,0.167363,10.1572,9.98979
454,-0.0124441,-0.245594,0.000142887,-0.211997,1.13137,-0.69685,-0.00476865,0.0137432,-0.000482821,0.0138136,-0.00483902,-0.366227,0.0172894,0.172717,10.1625,9.98979
455,-0.0154886,-0.234483,0.000143978,-0.213125,1.13331,-0.699071,-0.00496772,0.0139284,-0.000496458,0.0139952,-0.00503456,-0.510819,0.0174856,0.174678,10.1645,9.98979
456,-0.0154886,-0.234483,0.000143978,-0.211772,1.13885,-0.696324,-0.0049626,0.0142479,-0.000554941,0.0143149,-0.00502964,-0.584197,0.0179178,0.178995,10.1688,9.98979
457,-0.0124441,-0.245594,0.000142887,-0.211724,1.13613,-0.700708,-0.0051384,0.0143891,-0.000564225,0.0144608,-0.00521011,-0.406156,0.0183393,0.183206,10.173,9.98979
458,-0.0154886,-0.234483,0.000143978,-0.21152,1.14308,-0.701016,-0.00520633,0.0147171,-0.000504289,0.0147783,-0.0052676,-0.471068,0.0187204,0.187013,10.1768,9.98979
459,-0.0154886,-0.234483,0.000143978,-0.211362,1.14316,-0.705139,-0.00544293,0.0148705,-0.000524062,0.0149242,-0.00549656,-0.561508,0.0190731,0.190537,10.1803,9.98979
460,-0.0124441,-0.245594,0.000142887,-0.21254,1.14826,-0.700854,-0.00552795,0.0149769,-0.000561386,0.0150492,-0.00560018,-0.529442,0.0194631,0.194432,10.1842,9.98979
461,-0.0154886,-0.234483,0.000143978,-0.212199,1.14878,-0.70199,-0.00559481,0.0153688,-0.000527719,0.0154305,-0.00565647,-0.536008,0.0199019,0.198816,10.1886,9.98979
462,-0.0124441,-0.245594,0.000142887,-0.211019,1.15276,-0.701386,-0.00572108,0.0155084,-0.000556529,0.0155732,-0.0057859,-0.478197,0.020342,0.203212,10.193,9.98979
463,-0.0124441,-0.245594,0.000142887,-0.211124,1.15535,-0.70322,-0.00583108,0.0156874,-0.000530595,0.015756,-0.00589965,-0.458607,0.0207407,0.207195,10.197,9.98979
464,-0.0154886,-0.234483,0.000143978,-0.211515,1.15876,-0.700907,-0.00592157,0.0160287,-0.000457257,0.0160913,-0.00598413,-0.403118,0.0211212,0.210997,10.2008,9.98979
465,-0.0154886,-0.234483,0.000143978,-0.211135,1.16074,-0.704549,-0.00605039,0.016284,-0.000500046,0.0163488,-0.00611519,-0.477675,0.0215485,0.215265,10.2051,9.98979
466,-0.0154886,-0.234483,0.000143978,-0.212683,1.16287,-0.705438,-0.00622767,0.0165009,-0.000481673,0.0165645,-0.0062913,-0.437372,0.0220089,0.219864,10.2097,9.98979
467,-0.0124441,-0.245594,0.000142887,-0.209993,1.16876,-0.701215,-0.006325,0.016734,-0.000561467,0.0168036,-0.00639461,-0.460352,0.0224352,0.224123,10.2139,9.98979
468,-0.0154886,-0.234483,0.000143978,-0.209672,1.16687,-0.705417,-0.00645804,0.0169377,-0.000456126,0.0170031,-0.00652346,-0.438084,0.0227513,0.227281,10.2171,9.98979
469,-0.0124441,-0.245594,0.000142887,-0.211592,1.17509,-0.705512,-0.00660597,0.0171434,-0.000570266,0.0172066,-0.00666918,-0.435812,0.0232609,0.232372,10.2222,9.98979
470,-0.0154886,-0.234483,0.000143978,-0.211855,1.1737,-0.704944,-0.00672233,0.0174523,-0.000519181,0.0175157,-0.00678573,-0.433537,0.0236601,0.23636,10.2262,9.98979
471,-0.0101968,-0.262349,0.000151902,-0.21043,1.17742,-0.705445,-0.00680321,0.0175377,-0.000609184,0.0176052,-0.00687069,-0.562255,0.0241005,0.240759,10.2306,9.98979
472,-0.0124441,-0.245594,0.000142887,-0.211498,1.18111,-0.700381,-0.00700654,0.017829,-0.00057301,0.0178974,-0.00707499,-0.511586,0.0245135,0.244885,10.2347,9.98979
473,-0.0154886,-0.234483,0.000143978,-0.20918,1.18447,-0.702186,-0.00709778,0.0182411,-0.000546181,0.0183024,-0.00715914,-0.463528,0.0249835,0.24958,10.2394,9.98979
474,-0.0124441,-0.245594,0.000142887,-0.21177,1.18683,-0.698325,-0.00722926,0.0183631,-0.000617207,0.0184393,-0.00730551,-0.523643,0.0254142,0.253882,10.2437,9.98979
475,-0.0154886,-0.234483,0.000143978,-0.214079,1.19014,-0.692729,-0.00740641,0.0187342,-0.000517438,0.018795,-0.00746713,-0.473239,0.0258773,0.258508,10.2483,9.98979
476,-0.0154886,-0.234483,0.000143978,-0.212304,1.19297,-0.697442,-0.00750271,0.0190136,-0.000541386,0.0190744,-0.00756352,-0.498003,0.0263405,0.263136,10.2529,9.98979
477,-0.0124441,-0.245594,0.000142887,-0.214006,1.19471,-0.704508,-0.00769176,0.0190931,-0.000606503,0.0191623,-0.0077609,-0.539698,0.0267626,0.267353,10.2571,9.98979
478,-0.0124441,-0.245594,0.000142887,-0.211927,1.20007,-0.693361,-0.0077513,0.0193838,-0.000639376,0.0194533,-0.00782089,-0.52753,0.027215,0.271873,10.2617,9.98979
479,-0.0154886,-0.234483,0.000143978,-0.21226,1.20055,-0.698392,-0.00790809,0.0197712,-0.000561656,0.0198284,-0.00796522,-0.520443,0.0277114,0.276831,10.2666,9.98979
480,-0.0124441,-0.245594,0.000142887,-0.211304,1.20386,-0.700605,-0.00801063,0.0199647,-0.00065177,0.0200398,-0.00808567,-0.500472,0.0281439,0.281152,10.2709,9.98979
481,-0.0154886,-0.234483,0.000143978,-0.210432,1.20882,-0.690449,-0.00817701,0.0202164,-0.000671614,0.0202824,-0.00824301,-0.583328,0.02851,0.284809,10.2746,9.98979
482,-0.0154886,-0.234483,0.000143978,-0.213032,1.20797,-0.705487,-0.00829174,0.0205003,-0.000495345,0.0205574,-0.00834889,-0.475747,0.0290272,0.289975,10.2798,9.98979
483,-0.0124441,-0.245594,0.000142887,-0.211455,1.21516,-0.701471,-0.00844341,0.0207468,-0.000673448,0.0208213,-0.00851793,-0.533969,0.029535,0.295049,10.2848,9.98979
484,-0.0124441,-0.245594,0.000142887,-0.212033,1.21213,-0.702399,-0.00852699,0.020948,-0.000598627,0.0210172,-0.00859626,-0.479727,0.029932,0.299014,10.2888,9.98979
485,-0.0154886,-0.234483,0.000143978,-0.211921,1.21814,-0.702721,-0.00876899,0.0212811,-0.000561543,0.0213409,-0.00882879,-0.532751,0.0304205,0.303895,10.2937,9.98979
486,-0.0132491,-0.2512,0.000152984,-0.212153,1.21998,-0.701988,-0.0088897,0.0214214,-0.000545214,0.0214844,-0.00895268,-0.516529,0.0308717,0.308401,10.2982,9.98979
487,-0.0101968,-0.262349,0.000151902,-0.211881,1.2213,-0.703999,-0.0090109,0.0215834,-0.000618376,0.0216632,-0.00909075,-0.536197,0.0313316,0.312996,10.3028,9.98979
488,-0.0124441,-0.245594,0.000142887,-0.211666,1.22703,-0.699776,-0.00917711,0.0219859,-0.000641644,0.0220597,-0.00925091,-0.513536,0.0318251,0.317927,10.3077,9.98979
489,-0.0154886,-0.234483,0.000143978,-0.214303,1.22841,-0.698744,-0.00930708,0.0223806,-0.000601922,0.0224474,-0.00937383,-0.59106,0.0322952,0.322622,10.3124,9.98979
490,-0.0101968,-0.262349,0.000151902,-0.21209,1.23143,-0.700705,-0.00944042,0.022421,-0.000622545,0.0224958,-0.00951521,-0.504336,0.0327253,0.326919,10.3167,9.98979
491,-0.0101968,-0.262349,0.000151902,-0.211334,1.23424,-0.698692,-0.00959859,0.0226616,-0.000639105,0.022736,-0.00967291,-0.517938,0.0332057,0.331718,10.3215,9.98979
492,-0.0101968,-0.262349,0.000151902,-0.210372,1.23361,-0.702519,-0.00972016,0.0229351,-0.000643801,0.0230106,-0.00979566,-0.557464,0.0336575,0.336231,10.326,9.98979
493,-0.0154886,-0.234483,0.000143978,-0.212409,1.24014,-0.701116,-0.0098665,0.0234744,-0.000612837,0.0235414,-0.00993354,-0.530759,0.0341543,0.341195,10.331,9.98979
494,-0.0132491,-0.2512,0.000152984,-0.211907,1.24484,-0.703521,-0.0100014,0.0235612,-0.000570911,0.0236233,-0.0100635,-0.56197,0.034635,0.345996,10.3358,9.98979
495,-0.0101968,-0.262349,0.000151902,-0.211603,1.24365,-0.702037,-0.0102093,0.0236965,-0.000635493,0.0237723,-0.0102851,-0.515894,0.0351051,0.350693,10.3405,9.98979
496,-0.0101968,-0.262349,0.000151902,-0.211318,1.24794,-0.70252,-0.0102823,0.02402,-0.000686593,0.0240957,-0.010358,-0.548144,0.0356068,0.355704,10.3455,9.98979
497,-0.0132491,-0.2512,0.000152984,-0.210455,1.25074,-0.700958,-0.0104187,0.0243284,-0.00056322,0.0243913,-0.0104816,-0.513592,0.0360814,0.360445,10.3502,9.98979
498,-0.0101968,-0.262349,0.000151902,-0.210314,1.25447,-0.698948,-0.0106072,0.0245434,-0.000652025,0.0246229,-0.0106867,-0.538867,0.0366216,0.365842,10.3556,9.98979
499,-0.0101968,-0.262349,0.000151902,-0.211039,1.25619,-0.701225,-0.0107405,0.0248184,-0.000675193,0.0248955,-0.0108176,-0.51659,0.0370072,0.369695,10.3595,9.98979
500,-0.0101968,-0.262349,0.000151902,-0.211604,1.25802,-0.703843,-0.0108801,0.02508,-0.000666657,0.0251546,-0.0109547,-0.538874,0.0374782,0.374399,10.3642,9.98979
501,-0.0132491,-0.2512,0.000152984,-0.211036,1.26006,-0.703464,-0.0110353,0.025412,-0.000527491,0.0254745,-0.0110978,-0.481185,0.0379723,0.379335,10.3691,9.98979
502,-0.0132491,-0.2512,0.000152984,-0.210885,1.26495,-0.699374,-0.0112643,0.0257064,-0.000637585,0.0257769,-0.0113347,-0.559859,0.0384618,0.384226,10.374,9.98979
503,-0.0132491,-0.2512,0.000152984,-0.211766,1.26844,-0.701636,-0.0113236,0.0260128,-0.000587697,0.0260817,-0.0113924,-0.531348,0.0389207,0.38881,10.3786,9.98979
504,-0.0101968,-0.262349,0.000151902,-0.211336,1.26919,-0.701101,-0.0114568,0.0261665,-0.000671047,0.0262368,-0.0115271,-0.565013,0.0393887,0.393485,10.3833,9.98979
505,-0.0154886,-0.234483,0.000143978,-0.212761,1.2757,-0.703945,-0.0116006,0.0266514,-0.000628591,0.0267176,-0.0116668,-0.566606,0.0399074,0.398666,10.3885,9.98979
506,-0.0101968,-0.262349,0.000151902,-0.212773,1.27726,-0.703131,-0.0117819,0.0267423,-0.000676542,0.026815,-0.0118546,-0.564921,0.0404197,0.403785,10.3936,9.98979
507,-0.0154886,-0.234483,0.000143978,-0.21065,1.27933,-0.702134,-0.01188,0.0272319,-0.000687257,0.0273044,-0.0119525,-0.548383,0.0408686,0.408269,10.3981,9.98979
508,-0.0101968,-0.262349,0.000151902,-0.211721,1.27999,-0.70282,-0.0120629,0.0273315,-0.000768482,0.0274063,-0.0121377,-0.578419,0.0414568,0.414145,10.4039,9.98979
509,-0.0132491,-0.2512,0.000152984,-0.209791,1.28217,-0.705227,-0.0121991,0.0276607,-0.00066663,0.0277232,-0.0122617,-0.605056,0.0418836,0.418409,10.4082,9.98979
510,-0.0132491,-0.2512,0.000152984,-0.211587,1.28791,-0.703074,-0.012302,0.0279647,-0.0006363,0.0280317,-0.012369,-0.558792,0.0423708,0.423275,10.4131,9.98979
511,-0.0101968,-0.262349,0.000151902,-0.213107,1.28933,-0.702027,-0.0124464,0.0280619,-0.000751488,0.0281356,-0.0125201,-0.587481,0.0427744,0.427307,10.4171,9.98979
512,-0.0154886,-0.234483,0.000143978,-0.211418,1.29245,-0.703207,-0.0126876,0.0285877,-0.000721871,0.0286605,-0.0127605,-0.613921,0.0433237,0.432795,10.4226,9.98979
513,-0.0101968,-0.262349,0.000151902,-0.211745,1.29518,-0.706566,-0.0127467,0.0286156,-0.000671126,0.028688,-0.0128191,-0.568925,0.0437938,0.437491,10.4273,9.98979
514,-0.0132491,-0.2512,0.000152984,-0.21075,1.30025,-0.70713,-0.0128853,0.0290081,-0.000587948,0.029073,-0.0129502,-0.53485,0.0443285,0.442833,10.4326,9.98979
515,-0.0101968,-0.262349,0.000151902,-0.210271,1.29996,-0.705341,-0.0130655,0.0292277,-0.000666074,0.0292979,-0.0131357,-0.535108,0.0448741,0.448283,10.4381,9.98979
516,-0.0101968,-0.262349,0.000151902,-0.210847,1.30281,-0.706592,-0.0131941,0.0295206,-0.000738348,0.0296005,-0.0132739,-0.568853,0.0454125,0.453661,10.4435,9.98979
517,-0.0101968,-0.262349,0.000151902,-0.210626,1.30516,-0.704757,-0.0134253,0.0297417,-0.000822948,0.0298232,-0.0135068,-0.647036,0.0457534,0.457067,10.4469,9.98979
518,-0.0101968,-0.262349,0.000151902,-0.210211,1.30871,-0.705232,-0.0134756,0.0301202,-0.000724506,0.030198,-0.0135535,-0.555532,0.0462914,0.462442,10.4522,9.98979
519,-0.0101968,-0.262349,0.000151902,-0.212232,1.31173,-0.707474,-0.0136927,0.0304238,-0.000817335,0.0305007,-0.0137696,-0.613541,0.0468657,0.468179,10.458,9.98979
520,-0.0154886,-0.234483,0.000143978,-0.209384,1.31261,-0.705715,-0.0138198,0.0308587,-0.000735877,0.0309305,-0.0138916,-0.574432,0.0473677,0.473194,10.463,9.98979
521,-0.0101968,-0.262349,0.000151902,-0.211602,1.31788,-0.701916,-0.0140104,0.0308513,-0.000648293,0.0309319,-0.0140909,-0.538871,0.0478534,0.478045,10.4678,9.98979
522,-0.0132491,-0.2512,0.000152984,-0.212724,1.32219,-0.704592,-0.0140777,0.031294,-0.000677163,0.0313625,-0.0141462,-0.57259,0.0483439,0.482946,10.4727,9.98979
523,-0.0124441,-0.245594,0.000142887,-0.212394,1.32259,-0.703939,-0.0142205,0.0316703,-0.000862721,0.0317517,-0.0143019,-0.587234,0.0488115,0.487617,10.4774,9.98979
524,-0.0132491,-0.2512,0.000152984,-0.212435,1.32623,-0.704543,-0.0143939,0.0318759,-0.000715227,0.0319462,-0.0144642,-0.588222,0.0493198,0.492694,10.4825,9.98979
525,-0.0132491,-0.2512,0.000152984,-0.212144,1.32806,-0.706494,-0.0145099,0.0321699,-0.000690662,0.0322376,-0.0145775,-0.591902,0.0498737,0.498228,10.488,9.98979
526,-0.0132491,-0.2512,0.000152984,-0.211249,1.33224,-0.707498,-0.0146741,0.0324366,-0.000677819,0.032501,-0.0147386,-0.565092,0.0503353,0.50284,10.4926,9.98979
527,-0.0132491,-0.2512,0.000152984,-0.212179,1.33579,-0.706362,-0.0148498,0.0327469,-0.000643469,0.0328201,-0.0149231,-0.585282,0.0508936,0.508416,10.4982,9.98979
528,-0.0101968,-0.262349,0.000151902,-0.211447,1.33683,-0.705178,-0.0150164,0.0329464,-0.000768851,0.0330293,-0.0150993,-0.608832,0.0513578,0.513054,10.5028,9.98979
529,-0.0132491,-0.2512,0.000152984,-0.20975,1.34022,-0.709885,-0.0151355,0.0333423,-0.000719367,0.0334099,-0.0152032,-0.604306,0.0518866,0.518337,10.5081,9.98979
530,-0.0154886,-0.234483,0.000143978,-0.212279,1.34466,-0.706561,-0.0152572,0.0337008,-0.000747867,0.0337723,-0.0153286,-0.614708,0.0524125,0.52359,10.5134,9.98979
531,-0.0132491,-0.2512,0.000152984,-0.212007,1.34591,-0.705066,-0.0154471,0.0338844,-0.000782869,0.0339544,-0.0155172,-0.62413,0.0528772,0.528233,10.518,9.98979
532,-0.0132491,-0.2512,0.000152984,-0.210955,1.34729,-0.71012,-0.0155892,0.0341953,-0.000729796,0.0342657,-0.0156596,-0.585888,0.0534394,0.533848,10.5236,9.98979
